timestamp,bitmask,latency,ts_mode,beam_range_idx,rf_power_kv,beam_current,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,main_magnet,centering_beam,coax_a,inside_iron_a,outside_iron_a,esd_v,esd_a,fringe_a,esd_in_angle,esd_out_angle,coax_in_angle,coax_out_angle,iron_in_angle,iron_out_angle,filament_a,filament_v,arc_v,arc_a,gas_flow,gas_turns,vac1,vac2,vac3,vac4,vac5,q1a_a,q1b_a,q2a_a,q2b_a,steer40_a,steer50_a,coll_s1_l_a,coll_s1_r_a,coll_s2_l_a,coll_s2_r_a
3856031326.98368,0,10.886,labview_s,2,1.34352999222069,0.282044136145741,-1.52053553369853e-05,-0.000342120495082169,0.0,-6.84240990164339e-05,-0.000129245520364375,4.56160660109559e-05,-3.80133883424633e-05,0.0,0.000121642842695882,0.0024860755975971,0.0,-0.00319312462076692,0.00200710690448206,0.00106437487358897,0.0,4.56160660109559e-05,-0.0484822754919777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00754945892481321,0.0112671683047061,0.00157375427737798,-4.56160660109559e-05,16.0,17.0,3.58273144056649,4.03875525247802,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031326.9943,0,9.313,labview_s,2,-1.1795630429443,0.281755234394338,6.84240990164339e-05,-0.000334517817413677,0.0,3.04107106739706e-05,-0.000182464264043824,5.32187436794486e-05,-3.04107106739706e-05,0.0,3.80133883424633e-05,0.00236443275490122,0.0,-0.00323874068677787,0.00194628548313412,0.00230361133355327,0.0,9.12321320219119e-05,-0.0484974808473147,0.0,0.00119362039395335,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00741261072678034,0.0112443602717006,0.00161937034338894,-0.00014445087570136,16.0,17.0,3.58121090503279,4.03845874804894,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.0034,0,10.362,labview_s,2,-0.563586495565361,0.268800271647226,-3.80133883424633e-05,-0.000357325850419155,0.0,-4.56160660109559e-05,-8.36294543534192e-05,6.08214213479412e-05,-0.000136848198032868,0.0,4.56160660109559e-05,0.00245566488692313,0.0,-0.0031094951664135,0.00203751761515603,-0.000775473122186251,0.0,0.00011404016502739,-0.0484290567482982,0.0,0.00112519629493691,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00743541875978582,0.0114420298910814,0.00155854892204099,-0.000106437487358897,16.0,17.0,3.58120330235512,4.03755402940639,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.01353,0,10.371,labview_s,2,2.40189875045155,0.294482116811395,2.2808033005478e-05,-0.000357325850419155,0.0,-0.000129245520364375,-7.60267766849266e-05,1.52053553369853e-05,1.52053553369853e-05,0.0,-1.52053553369853e-05,0.00243285685391765,0.0,-0.00342880762849019,0.00215155778018342,0.00252408898593956,0.0,9.88348096904045e-05,-0.0484138513929612,0.0,0.00110999093959993,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00758747231315567,0.0110771013629938,0.0014445087570136,-8.36294543534192e-05,16.0,17.0,3.58289109679753,4.03943189079051,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.02363,0,10.064,labview_s,2,-4.15033214994082,0.262672513446421,7.60267766849266e-05,-0.000395339238761618,0.0,-8.36294543534192e-05,-7.60267766849266e-05,8.36294543534192e-05,-5.32187436794486e-05,0.0,-4.56160660109559e-05,0.00243285685391765,0.0,-0.00302586571206008,0.00196149083847111,0.000699446345501324,0.0,0.000129245520364375,-0.0485278915579886,0.0,0.00266853986164092,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00742781608211732,0.0115864807667828,0.00166498640939989,-8.36294543534192e-05,16.0,17.0,3.58032139174558,4.0374323865637,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.03351,0,10.382,labview_s,2,1.31555213840063,0.281930095980713,1.52053553369853e-05,-0.000357325850419155,0.0,-6.08214213479412e-05,-0.00014445087570136,6.08214213479412e-05,-3.04107106739706e-05,0.0,-2.2808033005478e-05,0.00245566488692313,0.0,-0.00321593265377239,0.00211354439184096,0.000524584759125993,0.0,0.00011404016502739,-0.0485963156570051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0075570616024817,0.0112291549163637,0.00164217837639441,-6.84240990164339e-05,16.0,17.0,3.5829215075082,4.03890730603139,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.04363,0,10.938,labview_s,2,-1.16071600500411,0.281732426361332,-7.60267766849266e-06,-0.000410544594098603,0.0,-0.000182464264043824,-6.84240990164339e-05,3.80133883424633e-05,-5.32187436794486e-05,0.0,7.60267766849266e-06,0.00228840597821629,0.0,-0.00313230319941897,0.00201470958215055,0.0023796381102382,0.0,6.08214213479412e-05,-0.0484822754919777,0.0,0.00128485252597526,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00746582947045979,0.0113279897260541,0.00162697302105743,-0.000136848198032868,16.0,17.0,3.58139336929684,4.03867922570133,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.0543,0,9.304,labview_s,2,-0.581399569342639,0.268724244870541,3.80133883424633e-05,-0.000418147271767096,0.0,-0.00011404016502739,-0.000152053553369853,1.52053553369853e-05,0.0,0.0,-2.2808033005478e-05,0.00243285685391765,0.0,-0.00317791926542993,0.00199190154914508,-0.000159656231038346,0.0,0.000159656231038346,-0.0485354942356571,0.0,0.00111759361726842,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00758747231315567,0.0114420298910814,0.00154334356670401,-7.60267766849266e-05,16.0,17.0,3.58115768628911,4.03762245350541,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.06341,0,10.337,labview_s,2,2.43539614825893,0.294580951621085,3.80133883424633e-05,-0.000395339238761618,0.0,7.60267766849266e-06,-0.000121642842695882,0.000136848198032868,-0.000136848198032868,0.0,-1.52053553369853e-05,0.00238724078790669,0.0,-0.00344401298382717,0.00215155778018342,0.00241004882091217,0.0,0.000136848198032868,-0.0484974808473147,0.0,0.00117081236094787,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00756466428015019,0.0111227174290048,0.00143690607934511,-3.80133883424633e-05,16.0,17.0,3.5828986994752,4.03945469882352,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.07353,0,10.302,labview_s,2,-4.14383946321192,0.262786553611449,3.80133883424633e-05,-0.000471366015446545,0.0,-6.08214213479412e-05,-7.60267766849266e-05,8.36294543534192e-05,-2.2808033005478e-05,0.0,1.52053553369853e-05,0.00234922739956423,0.0,-0.00301826303439158,0.00190827209479166,0.000554995469799964,0.0,0.000136848198032868,-0.0484974808473147,0.0,0.00274456663832585,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00751144553647074,0.0116320968327938,0.00166498640939989,-8.36294543534192e-05,16.0,17.0,3.58004769534951,4.03737916782002,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.08365,0,10.876,labview_s,2,1.28876790497453,0.281740029039001,0.0,-0.000357325850419155,0.0,-6.08214213479412e-05,-0.00014445087570136,7.60267766849266e-06,4.56160660109559e-05,0.0,9.88348096904045e-05,0.00241004882091217,0.0,-0.00329195943045732,0.00202231225981905,0.00136087930266019,0.0,0.00011404016502739,-0.0485354942356571,0.0,3.04107106739706e-05,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00751144553647074,0.0111911415280212,0.00171060247541085,0.0,16.0,17.0,3.58269342717815,4.03884648461004,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.09427,0,9.459,labview_s,2,-1.14311580620155,0.281854069204028,4.56160660109559e-05,-0.000456160660109559,0.0,-4.56160660109559e-05,-3.04107106739706e-05,3.80133883424633e-05,-4.56160660109559e-05,0.0,1.52053553369853e-05,0.00232641936655875,0.0,-0.00313990587708747,0.00205272297049302,0.00260771844029298,0.0,0.000129245520364375,-0.0485278915579886,0.0,0.00123163378229581,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00751144553647074,0.0112595656270376,0.00157375427737798,-0.000129245520364375,16.0,17.0,3.58103604344642,4.03845874804894,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.1034,0,10.39,labview_s,2,-0.603257267639555,0.268686231482199,2.2808033005478e-05,-0.000440955304772574,0.0,-2.2808033005478e-05,-0.000121642842695882,9.88348096904045e-05,-7.60267766849266e-05,0.0,3.04107106739706e-05,0.00239484346557519,0.0,-0.003101892488745,0.00202991493748754,-0.000387736561093125,0.0,0.00014445087570136,-0.048641931723016,0.0,0.00115560700561088,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00754945892481321,0.0113279897260541,0.00153574088903552,-4.56160660109559e-05,16.0,17.0,3.58081556579403,4.03741718120836,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.11358,0,10.379,labview_s,2,2.46472727870397,0.294596156976422,-4.56160660109559e-05,-0.00048657137078353,0.0,-6.08214213479412e-05,-6.84240990164339e-05,3.04107106739706e-05,-3.80133883424633e-05,0.0,-3.04107106739706e-05,0.00247847291992861,0.0,-0.00335278085180526,0.00216676313552041,0.00272175860532037,0.0,0.000152053553369853,-0.048611521012342,0.0,0.00104156684058349,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00747343214812828,0.0111075120736678,0.00145971411235059,-4.56160660109559e-05,16.0,17.0,3.58260219504613,4.0393634666915,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.12372,0,11.755,labview_s,2,-4.14114051263961,0.262946209842487,-1.52053553369853e-05,-0.000364928528087647,0.0,-0.000129245520364375,-0.000167258908706838,5.32187436794486e-05,-2.2808033005478e-05,0.0,3.04107106739706e-05,0.00244045953158614,0.0,-0.00298785232371761,0.00202991493748754,0.00106437487358897,0.0,7.60267766849266e-05,-0.0486343290453475,0.0,0.00269895057231489,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00746582947045979,0.0115864807667828,0.00171060247541085,-6.84240990164339e-05,16.0,17.0,3.57994886053982,4.03721951158898,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.13525,0,10.193,labview_s,2,1.26431769359266,0.281648796906979,-7.60267766849266e-06,-0.000387736561093125,0.0,-5.32187436794486e-05,-6.08214213479412e-05,6.08214213479412e-05,0.0,0.0,6.08214213479412e-05,0.00244806220925463,0.0,-0.00321593265377239,0.00199950422681357,0.00108718290659445,0.0,0.000106437487358897,-0.048641931723016,0.0,-7.60267766849266e-06,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00757226695781868,0.0112899763377116,0.00158895963271497,-0.000152053553369853,16.0,17.0,3.5825109629141,4.03880086854403,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.14525,0,10.255,labview_s,2,-1.12733264736176,0.281922493303045,2.2808033005478e-05,-0.000410544594098603,0.0,-5.32187436794486e-05,-0.000106437487358897,6.08214213479412e-05,-3.80133883424633e-05,0.0,-3.80133883424633e-05,0.0023796381102382,0.0,-0.00315511123242445,0.00206032564816151,0.00216676313552041,0.0,9.88348096904045e-05,-0.0485963156570051,0.0,0.00130766055898074,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00738980269377486,0.0113355924037225,0.00158895963271497,-0.000121642842695882,16.0,17.0,3.58115768628911,4.0385423775033,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.15525,0,10.225,labview_s,2,-0.62456757314434,0.268526575251161,-7.60267766849266e-06,-0.000494174048452023,0.0,-0.000121642842695882,-0.000121642842695882,-1.52053553369853e-05,3.04107106739706e-05,0.0,1.52053553369853e-05,0.00240244614324368,0.0,-0.00320072729843541,0.00201470958215055,0.000121642842695882,0.0,0.000159656231038346,-0.048641931723016,0.0,0.00112519629493691,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00746582947045979,0.0113203870483856,0.00152053553369853,-9.12321320219119e-05,16.0,17.0,3.58105885147942,4.03747800262971,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.16525,0,10.226,labview_s,2,2.496787770432,0.294725402496786,3.04107106739706e-05,-0.000418147271767096,0.0,2.2808033005478e-05,-3.80133883424633e-05,7.60267766849266e-05,8.36294543534192e-05,0.0,0.00011404016502739,0.00243285685391765,0.0,-0.00345921833916416,0.00215155778018342,0.00242525417624916,0.0,6.84240990164339e-05,-0.0486039183346735,0.0,0.00105677219592048,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00754945892481321,0.0110923067183308,0.00149012482302456,-0.000106437487358897,16.0,17.0,3.58290630215287,4.03953832827787,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.17525,0,10.231,labview_s,2,-4.13458700448937,0.263090660718188,-2.2808033005478e-05,-0.000380133883424633,0.0,-0.00014445087570136,-3.80133883424633e-05,3.80133883424633e-05,-9.12321320219119e-05,0.0,3.80133883424633e-05,0.0022808033005478,0.0,-0.00304107106739706,0.00195388816080261,0.00011404016502739,0.0,0.000182464264043824,-0.0485811103016681,0.0,0.00267614253930941,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0074582267927913,0.0115560700561088,0.00173341050841633,-0.000212874974717794,16.0,17.0,3.58015413283687,4.03744759191904,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.18525,0,10.221,labview_s,2,1.24081021424168,0.281534756741952,6.08214213479412e-05,-0.000433352627104081,0.0,-2.2808033005478e-05,-8.36294543534192e-05,0.0,7.60267766849266e-06,0.0,-7.60267766849266e-05,0.00253929434127655,0.0,-0.00327675407512033,0.00200710690448206,0.00150533017836155,0.0,6.84240990164339e-05,-0.0485583022686626,0.0,3.80133883424633e-05,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00751144553647074,0.0112671683047061,0.00164217837639441,-0.000152053553369853,16.0,17.0,3.58279986466551,4.03889970335372,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.19525,0,10.25,labview_s,2,-1.11570815320663,0.282036533468072,3.80133883424633e-05,-0.00037253120575614,0.0,-6.84240990164339e-05,-0.000106437487358897,2.2808033005478e-05,-3.80133883424633e-05,0.0,7.60267766849266e-06,0.00241765149858066,0.0,-0.00323874068677787,0.00203751761515603,0.00202231225981905,0.0,0.00011404016502739,-0.0485506995909941,0.0,0.00125444181530129,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00738980269377486,0.0112595656270376,0.00162697302105743,-6.08214213479412e-05,16.0,17.0,3.58136295858616,4.03869443105667,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.20525,0,10.208,labview_s,2,-0.644068441364024,0.268518972573492,4.56160660109559e-05,-0.000364928528087647,0.0,-7.60267766849266e-05,-4.56160660109559e-05,6.84240990164339e-05,-0.000106437487358897,0.0,7.60267766849266e-06,0.00240244614324368,0.0,-0.00316271391009294,0.00200710690448206,-0.000722254378506802,0.0,0.00011404016502739,-0.0485811103016681,0.0,0.00113279897260541,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00744302143745431,0.0113507977590595,0.00149012482302456,-0.000167258908706838,16.0,17.0,3.58119569967745,4.03760724815007,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.21526,0,10.222,labview_s,2,2.52900791839108,0.29475581320746,-2.2808033005478e-05,-0.000402941916430111,0.0,-6.84240990164339e-05,-0.000136848198032868,5.32187436794486e-05,0.0,0.0,1.52053553369853e-05,0.00241765149858066,0.0,-0.0033147674634628,0.00212874974717794,0.00265333450630394,0.0,0.000190066941712316,-0.0486039183346735,0.0,0.00112519629493691,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00756466428015019,0.0110162799416459,0.00152053553369853,-0.000152053553369853,16.0,17.0,3.58298232892955,4.03951552024487,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.22526,0,9.766,labview_s,2,-4.1266650143588,0.263212303560884,5.32187436794486e-05,-0.000395339238761618,0.0,-7.60267766849266e-05,-0.000220477652386287,1.52053553369853e-05,-7.60267766849266e-06,0.0,-7.60267766849266e-06,0.00237203543256971,0.0,-0.00301066035672309,0.00202231225981905,0.000387736561093125,0.0,5.32187436794486e-05,-0.0485963156570051,0.0,0.00271415592765188,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00734418662776391,0.0115712754114458,0.00178662925209577,-6.08214213479412e-05,16.0,17.0,3.58017694086988,4.03747800262971,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.23471,0,10.238,labview_s,2,1.21331132911474,0.281367497833245,-1.52053553369853e-05,-0.000387736561093125,0.0,-0.000152053553369853,-0.000129245520364375,5.32187436794486e-05,-8.36294543534192e-05,0.0,-5.32187436794486e-05,0.00243285685391765,0.0,-0.00320072729843541,0.00199950422681357,0.000927526675556104,0.0,8.36294543534192e-05,-0.0485583022686626,0.0,3.80133883424633e-05,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0074506241151228,0.0112899763377116,0.00170299979774235,-0.000205272297049302,16.0,17.0,3.58260219504613,4.03885408728771,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.24471,0,10.221,labview_s,2,-1.0962909144413,0.282074546856414,-7.60267766849266e-06,-0.000342120495082169,0.0,-3.04107106739706e-05,-0.000182464264043824,5.32187436794486e-05,7.60267766849266e-06,0.0,8.36294543534192e-05,0.00235683007723272,0.0,-0.00313230319941897,0.00200710690448206,0.00198429887147658,0.0,8.36294543534192e-05,-0.0485811103016681,0.0,0.00125444181530129,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0074506241151228,0.011358400436728,0.00153574088903552,-7.60267766849266e-05,16.0,17.0,3.58099803005807,4.0384207346606,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.25471,0,10.327,labview_s,2,-0.665964153049283,0.268298494921106,-7.60267766849266e-06,-0.000402941916430111,0.0,-3.04107106739706e-05,-0.000129245520364375,6.84240990164339e-05,-4.56160660109559e-05,0.0,-2.2808033005478e-05,0.00240244614324368,0.0,-0.003101892488745,0.00200710690448206,-3.80133883424633e-05,0.0,9.88348096904045e-05,-0.0485735076239996,0.0,0.00114800432794239,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0074506241151228,0.011434427213413,0.00167258908706838,-5.32187436794486e-05,16.0,17.0,3.58062549885232,4.03721951158898,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.26471,0,10.248,labview_s,2,2.55884842823991,0.294816634628808,-7.60267766849266e-06,-0.000387736561093125,0.0,-9.88348096904045e-05,-9.88348096904045e-05,-3.80133883424633e-05,-2.2808033005478e-05,0.0,-3.04107106739706e-05,0.00245566488692313,0.0,-0.00335278085180526,0.00221237920153136,0.00264573182863544,0.0,0.000129245520364375,-0.0485963156570051,0.0,0.00112519629493691,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00742021340444883,0.0110771013629938,0.00152053553369853,-0.000106437487358897,16.0,17.0,3.58239692274908,4.0392418238488,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.27471,0,10.205,labview_s,2,-4.12057526954633,0.26338716514726,-7.60267766849266e-06,-0.000402941916430111,0.0,-0.000129245520364375,-9.88348096904045e-05,4.56160660109559e-05,-2.2808033005478e-05,0.0,3.80133883424633e-05,0.00235683007723272,0.0,-0.00297264696838063,0.00203751761515603,0.000182464264043824,0.0,7.60267766849266e-05,-0.048641931723016,0.0,0.0027901827043368,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00740500804911185,0.0114952486347609,0.00169539712007386,-0.000121642842695882,16.0,17.0,3.57960674004474,4.03717389552297,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.28471,0,10.235,labview_s,2,1.19267766192245,0.281215444279875,3.04107106739706e-05,-0.000357325850419155,0.0,-5.32187436794486e-05,-0.000152053553369853,-1.52053553369853e-05,-6.08214213479412e-05,0.0,2.2808033005478e-05,0.00244806220925463,0.0,-0.00317031658776144,0.00203751761515603,0.00177902657442728,0.0,0.000106437487358897,-0.0485659049463311,0.0,6.84240990164339e-05,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00754185624714471,0.0113203870483856,0.00171060247541085,-0.000174861586375331,16.0,17.0,3.58214603438602,4.03860319892465,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.29471,0,10.187,labview_s,2,-1.0819598670362,0.282272216475795,1.52053553369853e-05,-0.000334517817413677,0.0,-8.36294543534192e-05,-9.88348096904045e-05,7.60267766849266e-06,6.08214213479412e-05,0.0,0.0,0.00240244614324368,0.0,-0.0031094951664135,0.00205272297049302,0.00239484346557519,0.0,6.84240990164339e-05,-0.0486191236900105,0.0,0.0012468391376328,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00748103482579677,0.0112519629493691,0.00158135695504647,-0.00011404016502739,16.0,17.0,3.58074714169501,4.03836751591692,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.30471,0,10.327,labview_s,2,-0.687236445165725,0.268214865466752,7.60267766849266e-06,-0.000364928528087647,0.0,-0.000136848198032868,-0.000121642842695882,0.000121642842695882,-7.60267766849266e-06,0.0,3.80133883424633e-05,0.00251648630827107,0.0,-0.00309428981107651,0.00199190154914508,-0.000273696396065736,0.0,0.000174861586375331,-0.0486191236900105,0.0,0.00116320968327938,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00740500804911185,0.0113127843707171,0.00158895963271497,-9.12321320219119e-05,16.0,17.0,3.58058748546398,4.03739437317536,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.31471,0,10.28,labview_s,2,2.59008022810208,0.294824237306477,-7.60267766849266e-06,-0.000402941916430111,0.0,-6.08214213479412e-05,-0.000152053553369853,2.2808033005478e-05,1.52053553369853e-05,0.0,1.52053553369853e-05,0.00242525417624916,0.0,-0.0034136022731532,0.00214395510251493,0.0027977853820053,0.0,7.60267766849266e-05,-0.0485583022686626,0.0,0.000965540063898567,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00747343214812828,0.0111227174290048,0.00143690607934511,-2.2808033005478e-05,16.0,17.0,3.58245774417042,4.03927223455947,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.32471,0,10.741,labview_s,2,-4.10841858795441,0.263554424055966,0.0,-0.000440955304772574,0.0,-8.36294543534192e-05,-0.000159656231038346,6.08214213479412e-05,5.32187436794486e-05,0.0,0.0,0.00234922739956423,0.0,-0.00301826303439158,0.00201470958215055,0.00074506241151228,0.0,9.88348096904045e-05,-0.0486191236900105,0.0,0.00272936128298886,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00749624018113376,0.0115864807667828,0.00171060247541085,-0.000106437487358897,16.0,17.0,3.57979680698645,4.03727273033266,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.33522,0,10.235,labview_s,2,1.16770286578146,0.281032980015831,5.32187436794486e-05,-0.000418147271767096,0.0,-7.60267766849266e-05,-0.000129245520364375,3.80133883424633e-05,0.0,0.0,3.04107106739706e-05,0.00241004882091217,0.0,-0.00319312462076692,0.00201470958215055,0.00142170072400813,0.0,9.88348096904045e-05,-0.0485430969133256,0.0,8.36294543534192e-05,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00753425356947622,0.0113051816930486,0.00164217837639441,-0.000136848198032868,16.0,17.0,3.58241212810441,4.03870963641201,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.34522,0,10.231,labview_s,2,-1.06609307874205,0.282234203087453,9.88348096904045e-05,-0.000410544594098603,0.0,-5.32187436794486e-05,-0.000106437487358897,3.04107106739706e-05,3.04107106739706e-05,0.0,7.60267766849266e-06,0.00234162472189574,0.0,-0.00317791926542993,0.00206792832583,0.00174861586375331,0.0,0.000121642842695882,-0.0485811103016681,0.0,0.00126964717063827,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00748863750346527,0.0113127843707171,0.00157375427737798,-0.000129245520364375,16.0,17.0,3.58100563273574,4.03848915875962,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.35522,0,10.238,labview_s,2,-0.710698308450693,0.26807801726872,2.2808033005478e-05,-0.000402941916430111,0.0,-0.000121642842695882,-0.000121642842695882,2.2808033005478e-05,-3.80133883424633e-05,0.0,-3.80133883424633e-05,0.00234162472189574,0.0,-0.0031094951664135,0.00210594171417247,0.000190066941712316,0.0,0.000106437487358897,-0.0485278915579886,0.0,0.00112519629493691,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0074506241151228,0.0114268245357445,0.00161937034338894,-0.000182464264043824,16.0,17.0,3.5808231684717,4.03750081066272,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.36522,0,10.359,labview_s,2,2.62032367986734,0.294999098892852,-1.52053553369853e-05,-0.000433352627104081,0.0,-4.56160660109559e-05,-0.000121642842695882,-7.60267766849266e-06,-6.08214213479412e-05,0.0,2.2808033005478e-05,0.00240244614324368,0.0,-0.00332237014113129,0.00225039258987383,0.00253169166360805,0.0,6.08214213479412e-05,-0.0485506995909941,0.0,0.000995950774572538,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00751904821413924,0.0110542933299883,0.00149012482302456,-0.000121642842695882,16.0,17.0,3.58271623521115,4.03941668543518,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856031327.37522,0,10.194,labview_s,2,-4.10234404849729,0.263668464220994,8.36294543534192e-05,-0.000418147271767096,0.0,-7.60267766849266e-05,-3.80133883424633e-05,6.08214213479412e-05,-8.36294543534192e-05,0.0,9.12321320219119e-05,0.00238724078790669,0.0,-0.00301066035672309,0.00196149083847111,-0.000212874974717794,0.0,1.52053553369853e-05,-0.0485963156570051,0.0,0.00274456663832585,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.00740500804911185,0.0115560700561088,0.00170299979774235,-0.00011404016502739,16.0,17.0,3.57994886053982,4.03742478388603,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
